PARTYEAR,Month_Ending,FY_Start_Date,FY_End_Date,TRETSPEF,TRETSPEF_DESCRIPTION,FCE,FCEs_With_Procedure,Ordinary_Admission_Episodes,FCE_DAY_CASES,FCE_DAY_WITH_PROCEDURE,FAE,EMERGENCY,Total_Appointments,Attended_Appointments,DNA_Appointments,First_Attendance,Follow_Up_Attendance,Latest_Month_Flag
201899,30NOV18,01APR18,31MAR19,106,Upper Gastrointestinal Surgery,8976,7457,3917,5059,4834,7972,1492,23108,17236,1665,7102,10134,1
201899,30NOV18,01APR18,31MAR19,107,Vascular Surgery,9177,7553,5589,3588,3302,7856,1953,64181,47806,4352,21291,26515,1
201899,30NOV18,01APR18,31MAR19,108,Spinal Surgery Service,4452,3914,2407,2045,1959,4100,438,35907,27008,1756,8915,18093,1
201899,30NOV18,01APR18,31MAR19,110,Trauma & Orthopaedics,99299,85931,59109,40190,38072,91598,22092,834878,664874,49223,229976,434898,1
201899,30NOV18,01APR18,31MAR19,120,"Ear, Nose & Throat (ENT)",26430,21448,12859,13571,12702,25564,6701,356682,261623,24614,110871,150752,1
201899,30NOV18,01APR18,31MAR19,130,Ophthalmology,65795,62559,3065,62730,59901,65005,1275,899388,702665,55329,176619,526046,1
201899,30NOV18,01APR18,31MAR19,140,Oral Surgery,16883,15717,2041,14842,14073,16650,953,118564,88003,9621,40769,47234,1
201899,30NOV18,01APR18,31MAR19,141,Restorative Dentistry,810,761,21,789,745,810,2,54795,41617,3365,8091,33526,1
201899,30NOV18,01APR18,31MAR19,142,Paediatric Dentistry,2339,2121,48,2291,2074,2337,4,16969,12369,1636,3639,8730,1
201899,30NOV18,01APR18,31MAR19,143,Orthodontics,50,44,4,46,44,48,1,91592,71805,5862,6909,64896,1
201899,30NOV18,01APR18,31MAR19,144,Maxillo Facial Surgery,9785,8810,2973,6812,6439,9575,1393,66541,47499,5542,18737,28762,1
201899,30NOV18,01APR18,31MAR19,150,Neurosurgery,8041,6744,6598,1443,1328,6767,1800,43581,32109,2704,12014,20095,1
201899,30NOV18,01APR18,31MAR19,160,Plastic Surgery,21500,19336,6688,14812,14064,21037,3793,120484,94760,8049,28170,66526,1
201899,30NOV18,01APR18,31MAR19,161,Burns Care,488,308,398,90,89,462,288,5776,5002,353,1202,3800,1
201899,30NOV18,01APR18,31MAR19,170,Cardiothoracic Surgery,1095,905,1071,24,22,814,116,5348,4193,224,1575,2618,1
201899,30NOV18,01APR18,31MAR19,171,Paediatric Surgery,4957,3790,2752,2205,2020,4601,1491,19450,14266,1572,6809,7457,1
201899,30NOV18,01APR18,31MAR19,172,Cardiac Surgery,3015,2423,2995,20,17,2280,288,7900,6598,281,2052,4546,1
201899,30NOV18,01APR18,31MAR19,173,Thoracic Surgery,2304,1995,2213,91,81,2083,251,6572,5270,337,1601,3669,1
201899,30NOV18,01APR18,31MAR19,174,Cardiothoracic Transplantation,272,229,213,59,52,261,71,2308,1957,55,106,1851,1
201899,30NOV18,01APR18,31MAR19,180,Accident & Emergency (A&E),68285,14474,68100,185,169,66479,66223,19134,16550,1560,13488,3062,1
201899,30NOV18,01APR18,31MAR19,190,Anaesthetics,1095,838,456,639,580,816,161,61876,51449,2416,18398,33051,1
201899,30NOV18,01APR18,31MAR19,191,Pain Management,17358,16699,437,16921,16303,17212,60,107648,75459,8674,22105,53354,1
201899,30NOV18,01APR18,31MAR19,192,Critical Care Medicine,3967,2131,3962,5,4,1190,1060,818,493,106,281,212,1
201899,30NOV18,01APR18,31MAR19,199,"Non-UK Provider; specialty function not known, treatment mainly surgical",197,0,197,0,0,144,71,102,0,32,0,0,1
201899,30NOV18,01APR18,31MAR19,211,Paediatric Urology,2127,1885,600,1527,1395,2097,113,10432,7485,842,2697,4788,1
201899,30NOV18,01APR18,31MAR19,212,Paediatric Transplantation Surgery,3,2,3,0,0,3,1,10,6,1,0,6,1
201899,30NOV18,01APR18,31MAR19,213,Paediatric Gastrointestinal Surgery,5,4,3,2,2,5,0,5,2,1,1,1,1
201899,30NOV18,01APR18,31MAR19,214,Paediatric Trauma and Orthopaedics,2152,1843,1307,845,760,2061,553,41015,30679,3241,12454,18225,1
201899,30NOV18,01APR18,31MAR19,215,Paediatric Ear Nose and Throat,3147,2697,1285,1862,1698,3076,315,24889,17667,2172,7417,10250,1
201899,30NOV18,01APR18,31MAR19,216,Paediatric Ophthalmology,638,578,114,524,485,631,25,59244,42784,6828,11526,31258,1
201899,30NOV18,01APR18,31MAR19,217,Paediatric Maxillo-facial Surgery,497,439,185,312,286,487,129,3356,2301,319,783,1518,1
201899,30NOV18,01APR18,31MAR19,218,Paediatric Neurosurgery,732,549,541,191,158,580,136,2994,2333,211,625,1708,1
201899,30NOV18,01APR18,31MAR19,219,Paediatric Plastic Surgery,1721,1548,847,874,807,1693,548,10872,8891,745,2985,5906,1
201899,30NOV18,01APR18,31MAR19,220,Paediatric Burns Care,280,243,267,13,12,275,220,2692,2370,174,666,1704,1
201899,30NOV18,01APR18,31MAR19,221,Paediatric Cardiac Surgery,409,342,396,13,9,242,11,196,182,3,87,95,1
201899,30NOV18,01APR18,31MAR19,222,Paediatric Thoracic Surgery,25,22,20,5,4,21,1,115,89,6,16,73,1
201899,30NOV18,01APR18,31MAR19,223,Paediatric Epilepsy,93,53,45,48,28,88,14,4409,3300,416,664,2636,1
201899,30NOV18,01APR18,31MAR19,241,Paediatric Pain Management,2,2,0,2,2,2,0,409,309,18,77,232,1
201899,30NOV18,01APR18,31MAR19,242,Paediatric Intensive Care,862,656,860,2,2,385,207,96,93,3,11,82,1
201899,30NOV18,01APR18,31MAR19,251,Paediatric Gastroenterology,2542,2252,577,1965,1855,2454,147,13894,9477,1099,2407,7070,1
201899,30NOV18,01APR18,31MAR19,252,Paediatric Endocrinology,944,818,167,777,718,915,17,10653,8077,839,1589,6488,1
201899,30NOV18,01APR18,31MAR19,253,Paediatric Clinical Haematology,2378,2009,581,1797,1709,2297,334,8350,6732,567,846,5886,1
201899,30NOV18,01APR18,31MAR19,254,Paediatric Audiological Medicine,23,22,0,23,22,23,0,7818,5784,790,2223,3561,1
201899,30NOV18,01APR18,31MAR19,255,Paediatric Clinical Immunology and Allergy,1225,601,94,1131,571,1201,12,11088,7547,861,3008,4539,1
201899,30NOV18,01APR18,31MAR19,256,Paediatric Infectious Diseases,165,59,90,75,38,106,19,1201,921,122,285,636,1
201899,30NOV18,01APR18,31MAR19,257,Paediatric Dermatology,308,193,33,275,181,294,13,18811,12947,1827,4559,8376,1
201899,30NOV18,01APR18,31MAR19,258,Paediatric Respiratory Medicine,2106,1314,1663,443,380,1816,579,15434,11316,1360,2886,8430,1
201899,30NOV18,01APR18,31MAR19,259,Paediatric Nephrology,962,749,308,654,566,919,107,6636,5402,413,785,4617,1
201899,30NOV18,01APR18,31MAR19,260,Paediatric Medical Oncology,3289,2685,1037,2252,2083,3176,440,7114,5967,283,394,5573,1
201899,30NOV18,01APR18,31MAR19,261,Paediatric Metabolic Disease,261,190,112,149,132,249,31,1915,1600,108,160,1440,1
201899,30NOV18,01APR18,31MAR19,262,Paediatric Rheumatology,1336,1099,84,1252,1042,1310,13,6129,4405,457,947,3458,1
201899,30NOV18,01APR18,31MAR19,263,Paediatric Diabetic Medicine,100,10,80,20,5,88,60,13912,10773,1033,427,10346,1
201899,30NOV18,01APR18,31MAR19,264,Paediatric Cystic Fibrosis,185,106,106,79,44,165,37,1849,1486,46,45,1441,1
201899,30NOV18,01APR18,31MAR19,280,Paediatric Interventional Radiology,278,275,183,95,92,54,0,244,222,3,94,128,1
201899,30NOV18,01APR18,31MAR19,290,Community Paediatrics,58,23,36,22,19,57,32,40600,30870,3229,7426,23444,1
201899,30NOV18,01APR18,31MAR19,291,Paediatric Neuro-disability,49,42,8,41,36,49,2,8179,6074,681,1303,4771,1
201899,30NOV18,01APR18,31MAR19,300,General Medicine,308936,86507,289962,18974,16833,220109,198085,131946,112537,6835,48942,63565,1
201899,30NOV18,01APR18,31MAR19,301,Gastroenterology,137445,118880,26316,111129,106640,116656,3417,252534,182782,20637,65126,117656,1
201899,30NOV18,01APR18,31MAR19,302,Endocrinology,10472,4594,7701,2771,2615,5026,2060,86667,59964,6999,15545,44419,1
201899,30NOV18,01APR18,31MAR19,303,Clinical Haematology,57547,52620,8784,48763,47145,55047,2878,205319,162879,11762,20812,142067,1
201899,30NOV18,01APR18,31MAR19,304,Clinical Physiology,,,,,,,,64750,51737,3587,28960,22777,1
201899,30NOV18,01APR18,31MAR19,305,Clinical Pharmacology,443,149,411,32,21,155,111,1413,955,103,210,745,1
201899,30NOV18,01APR18,31MAR19,306,Hepatology,3517,2355,2099,1418,1338,2137,277,42027,29130,4939,6386,22744,1
201899,30NOV18,01APR18,31MAR19,307,Diabetic Medicine,5772,1707,5316,456,389,2149,1654,139130,103984,14127,16567,87417,1
201899,30NOV18,01APR18,31MAR19,308,Bone & Marrow Transplantation,611,522,300,311,300,518,35,3473,2883,93,161,2722,1
201899,30NOV18,01APR18,31MAR19,309,Haemophilia,177,158,38,139,138,171,25,4069,2992,469,485,2507,1
201899,30NOV18,01APR18,31MAR19,310,Audiological Medicine,2,2,0,2,2,2,0,46361,36686,2279,16319,20367,1
201899,30NOV18,01APR18,31MAR19,311,Clinical Genetics,17,14,7,10,7,16,4,10351,8100,662,5589,2511,1
201899,30NOV18,01APR18,31MAR19,313,Clinical Immunology & Allergy,951,695,23,928,685,944,10,6054,3702,447,1466,2236,1
201899,30NOV18,01APR18,31MAR19,314,Rehabilitation,5361,3074,5229,132,113,2629,482,37519,28821,2398,6234,22587,1
201899,30NOV18,01APR18,31MAR19,315,Palliative Medicine,949,184,917,32,32,499,273,13596,12008,349,2404,9604,1
201899,30NOV18,01APR18,31MAR19,316,Clinical Immunology,1229,1174,49,1180,1161,1195,11,3772,2429,350,565,1864,1
201899,30NOV18,01APR18,31MAR19,317,Allergy,910,690,4,906,687,909,1,10975,7514,999,3025,4489,1
201899,30NOV18,01APR18,31MAR19,318,Intermediate Care,1569,459,1569,0,0,737,146,81556,79864,1177,11516,68348,1
201899,30NOV18,01APR18,31MAR19,319,Respite Care,409,4,409,0,0,409,48,3,3,0,0,3,1
201899,30NOV18,01APR18,31MAR19,320,Cardiology,60685,41498,41678,19007,17835,36861,11349,430068,334452,27321,146755,187697,1
201899,30NOV18,01APR18,31MAR19,321,Paediatric Cardiology,1254,1041,748,506,458,1046,121,23347,18201,1454,5019,13182,1
201899,30NOV18,01APR18,31MAR19,322,Clinical Microbiology,14,10,5,9,9,14,4,181,155,11,47,108,1
201899,30NOV18,01APR18,31MAR19,323,Spinal Injuries,316,257,276,40,37,233,30,2414,1744,140,120,1624,1
201899,30NOV18,01APR18,31MAR19,324,Anticoagulant Service,9,8,3,6,6,8,2,94589,83294,6061,4920,78374,1
201899,30NOV18,01APR18,31MAR19,325,Sport & Exercise Medicine,514,164,508,6,6,474,464,1717,1083,115,517,566,1
201899,30NOV18,01APR18,31MAR19,327,Cardiac Rehabilitation,1,1,1,0,0,1,1,16748,13203,1043,1596,11606,1
201899,30NOV18,01APR18,31MAR19,328,Stroke Medicine,9880,5482,9861,19,15,4294,4035,9333,6896,883,3193,3703,1
201899,30NOV18,01APR18,31MAR19,329,Transient Ischaemic Attack,252,132,235,17,13,159,139,10321,8863,469,7006,1857,1
201899,30NOV18,01APR18,31MAR19,330,Dermatology,13136,12290,417,12719,12050,12873,80,416422,315701,24365,98247,217016,1
201899,30NOV18,01APR18,31MAR19,331,Congenital Heart Disease Service,88,78,57,31,30,77,13,5871,4372,465,985,3387,1
201899,30NOV18,01APR18,31MAR19,340,Respiratory Medicine (Thoracic Medicine),49316,18649,40963,8353,6782,20732,10351,241601,176139,19409,56424,119715,1
201899,30NOV18,01APR18,31MAR19,341,Respiratory Physiology,1327,1267,1045,282,281,1284,23,51569,39176,4392,12839,26337,1
201899,30NOV18,01APR18,31MAR19,342,Programmed Pulmonary Rehabilitation,,,,,,,,6008,4850,541,479,4370,1
201899,30NOV18,01APR18,31MAR19,343,Adult Cystic Fibrosis,721,377,437,284,128,623,157,2991,2140,234,40,2100,1
201899,30NOV18,01APR18,31MAR19,344,Complex Specialised Rehabilitation Service,50,47,50,0,0,24,2,735,521,46,111,410,1
201899,30NOV18,01APR18,31MAR19,345,Specialist Rehabilitation Service,19,18,19,0,0,10,0,63,56,7,18,38,1
201899,30NOV18,01APR18,31MAR19,346,Local Specialist Rehabilitation Service,23,19,23,0,0,8,1,195,178,17,16,162,1
201899,30NOV18,01APR18,31MAR19,350,Infectious Diseases,2822,1167,2406,416,386,1088,604,19453,14852,2537,3366,11486,1
201899,30NOV18,01APR18,31MAR19,352,Tropical Medicine,67,40,51,16,16,25,9,973,873,82,477,396,1
201899,30NOV18,01APR18,31MAR19,360,Genitourinary Medicine,63,31,54,9,5,28,17,6759,5290,766,1087,4203,1
201899,30NOV18,01APR18,31MAR19,361,Nephrology,14979,9627,10837,4142,3856,8799,3454,124047,96480,7780,10442,85642,1
201899,30NOV18,01APR18,31MAR19,370,Medical Oncology,34930,31072,6141,28789,27408,33939,3228,170978,142667,5242,13635,129032,1
201899,30NOV18,01APR18,31MAR19,371,Nuclear Medicine,33,33,30,3,3,31,0,3042,2623,81,836,1787,1
201899,30NOV18,01APR18,31MAR19,400,Neurology,12334,10295,4629,7705,7377,10527,1720,186514,132171,14310,45828,85954,1
201899,30NOV18,01APR18,31MAR19,401,Clinical Neuro-physiology,174,165,44,130,127,169,0,25358,20759,1463,19192,1567,1
201899,30NOV18,01APR18,31MAR19,410,Rheumatology,14521,13105,1553,12968,12431,13907,692,266553,194978,17227,38337,156641,1
201899,30NOV18,01APR18,31MAR19,420,Paediatrics,91900,11425,87441,4459,3277,86806,75007,211450,160058,16956,76884,83170,1
201899,30NOV18,01APR18,31MAR19,421,Paediatric Neurology,1160,867,397,763,601,1042,104,11352,8109,829,2268,5841,1
201899,30NOV18,01APR18,31MAR19,422,Neonatology,14886,5069,14870,16,15,11297,760,8136,6676,632,2412,4264,1
201899,30NOV18,01APR18,31MAR19,424,Well Babies,34402,1295,34398,4,2,33872,249,8714,6936,410,1735,5201,1
201899,30NOV18,01APR18,31MAR19,430,Geriatric Medicine,74171,20619,73172,999,833,24237,21841,54637,40135,3822,17531,22604,1
201899,30NOV18,01APR18,31MAR19,450,Dental Medicine Specialties,351,338,5,346,334,351,2,12604,9131,1084,3175,5956,1
201899,30NOV18,01APR18,31MAR19,460,Medical Ophthalmology,540,536,2,538,534,539,0,11573,8984,845,1543,7441,1
201899,30NOV18,01APR18,31MAR19,499,"Non-UK Provider; specialty function not known, treatment mainly medical",7,0,7,0,0,7,5,,,,,,
201899,30NOV18,01APR18,31MAR19,501,Obstetrics,82129,46405,81631,498,451,78613,1383,374362,313506,23352,83720,229785,1
201899,30NOV18,01APR18,31MAR19,502,Gynaecology,48246,35154,26369,21877,20270,46595,15140,391234,301534,22377,140593,160938,1
201899,30NOV18,01APR18,31MAR19,503,Gynaecological Oncology,1898,1691,1326,572,537,1788,92,26194,20348,1234,7945,12403,1
201899,30NOV18,01APR18,31MAR19,560,Midwife episode,19297,8734,19293,4,0,18859,299,254717,215627,14415,51541,164086,1
201899,30NOV18,01APR18,31MAR19,650,Physiotherapy,46,42,7,39,37,45,1,606985,482216,46560,129893,352283,1
201899,30NOV18,01APR18,31MAR19,651,Occupational Therapy,1,1,0,1,1,1,0,58171,48969,4142,14100,34849,1
201899,30NOV18,01APR18,31MAR19,652,Speech and Language Therapy,,,,,,,,23627,20575,954,4142,16431,1
201899,30NOV18,01APR18,31MAR19,653,Podiatry,262,252,39,223,217,258,0,98871,80750,6197,12279,68471,1
201899,30NOV18,01APR18,31MAR19,654,Dietetics,2,0,2,0,0,2,2,65673,51638,5410,16335,35303,1
201899,30NOV18,01APR18,31MAR19,655,Orthoptics,1,0,1,0,0,0,0,60409,43910,6027,9986,33924,1
201899,30NOV18,01APR18,31MAR19,656,Clinical Psychology,,,,,,,,17119,13723,1205,2966,10757,1
201899,30NOV18,01APR18,31MAR19,657,Prosthetics,,,,,,,,1740,1355,78,166,1189,1
201899,30NOV18,01APR18,31MAR19,658,Orthotics,2,1,2,0,0,1,1,34220,27923,2178,9496,18427,1
201899,30NOV18,01APR18,31MAR19,660,Art Therapy,,,,,,,,52,52,0,0,52,1
201899,30NOV18,01APR18,31MAR19,662,Optometry,,,,,,,,11466,8537,897,2377,6160,1
201899,30NOV18,01APR18,31MAR19,663,Podiatric Surgery,398,384,7,391,378,398,4,4217,3025,254,657,2368,1
201899,30NOV18,01APR18,31MAR19,700,Learning Disability (previously MH),881,0,881,0,0,854,59,35489,27344,2885,3875,23469,1
201899,30NOV18,01APR18,31MAR19,710,Adult Mental Illness,8107,33,8087,20,0,5807,4216,201893,151404,24618,20112,131288,1
201899,30NOV18,01APR18,31MAR19,711,Child & Adolescent Psychiatry,287,3,286,1,1,264,83,39754,31108,3859,3963,27145,1
201899,30NOV18,01APR18,31MAR19,712,Forensic Psychiatry,237,0,237,0,0,117,31,1548,1206,129,149,1057,1
201899,30NOV18,01APR18,31MAR19,713,Psychotherapy,29,11,22,7,7,23,10,3821,2686,293,409,2277,1
201899,30NOV18,01APR18,31MAR19,715,Old Age Psychiatry,1514,43,1508,6,0,1065,609,51450,40127,2571,6370,33757,1
201899,30NOV18,01APR18,31MAR19,720,Eating Disorders,15,0,15,0,0,13,2,1640,1454,77,128,1326,1
201899,30NOV18,01APR18,31MAR19,721,Addiction Services,61,0,61,0,0,60,1,377,159,108,27,132,1
201899,30NOV18,01APR18,31MAR19,722,Liaison Psychiatry,2,0,2,0,0,1,1,1623,1414,107,390,1024,1
201899,30NOV18,01APR18,31MAR19,723,Psychiatric Intensive Care,36,0,36,0,0,11,8,1,0,0,0,0,1
201899,30NOV18,01APR18,31MAR19,724,Perinatal Psychiatry,21,0,21,0,0,15,10,727,454,148,72,382,1
201899,30NOV18,01APR18,31MAR19,725,Mental Health Recovery and Rehabilitation Service,,,,,,,,764,552,96,53,499,1
201899,30NOV18,01APR18,31MAR19,727,Dementia Assessment Service,,,,,,,,470,452,11,145,307,1
201899,30NOV18,01APR18,31MAR19,800,Clinical Oncology (previously Radiotherapy),33621,29569,5855,27766,26412,32196,2519,261316,228165,6087,26195,201970,1
201899,30NOV18,01APR18,31MAR19,811,Interventional Radiology,6317,5952,1599,4718,4509,5304,81,8860,8022,308,5606,2416,1
201899,30NOV18,01APR18,31MAR19,812,Diagnostic Imaging,1267,1205,144,1123,1076,1143,3,424568,401175,4339,221875,179300,1
201899,30NOV18,01APR18,31MAR19,822,Chemical Pathology,240,199,46,194,189,214,19,8028,5552,770,1829,3723,1
201899,30NOV18,01APR18,31MAR19,834,Medical Virology,2,1,2,0,0,0,0,1985,1296,349,144,1152,1
201899,30NOV18,01APR18,31MAR19,840,Audiology,1,0,1,0,0,1,1,143886,128111,6128,50736,77375,1
201899,30NOV18,01APR18,31MAR19,920,Diabetic Education Service,3,1,3,0,0,3,3,921,557,117,141,416,1
201899,31OCT18,01APR18,31MAR19,&,Not Known,862,120,854,8,8,799,583,9296,5337,626,1557,3746,1
201899,31OCT18,01APR18,31MAR19,100,General Surgery,123126,84844,76626,46500,43934,110860,54575,250877,194390,14561,78143,116246,1
201899,31OCT18,01APR18,31MAR19,101,Urology,62716,51007,28418,34298,31163,57813,10865,353039,261489,21818,82365,179123,1
201899,31OCT18,01APR18,31MAR19,102,Transplantation Surgery,1232,852,1009,223,201,887,324,9914,7785,619,730,7055,1
201899,31OCT18,01APR18,31MAR19,103,Breast Surgery,7053,6757,2833,4220,4096,6921,165,157418,128024,7624,60109,67915,1
201899,31OCT18,01APR18,31MAR19,104,Colorectal Surgery,27103,23493,8628,18475,17825,25179,3415,105960,80292,6673,37994,42298,1
201899,31OCT18,01APR18,31MAR19,105,Hepatobiliary & Pancreatic Surgery,2859,2027,2417,442,408,2053,550,8984,6885,507,2293,4592,1
201899,31OCT18,01APR18,31MAR19,106,Upper Gastrointestinal Surgery,8758,7373,3488,5270,5018,7823,1209,24117,18045,1736,7782,10263,1
201899,31OCT18,01APR18,31MAR19,107,Vascular Surgery,9562,7776,5749,3813,3528,8132,1999,67475,50078,4671,22424,27654,1
201899,31OCT18,01APR18,31MAR19,108,Spinal Surgery Service,4804,4173,2573,2231,2115,4350,437,36399,27363,1871,8892,18471,1
201899,31OCT18,01APR18,31MAR19,110,Trauma & Orthopaedics,101708,87254,60981,40727,38492,93535,23931,883539,701606,53172,249161,452445,1
201899,31OCT18,01APR18,31MAR19,120,"Ear, Nose & Throat (ENT)",27161,21859,12907,14254,13270,26264,6756,363512,264333,26027,112072,152261,1
201899,31OCT18,01APR18,31MAR19,130,Ophthalmology,66341,63149,2946,63395,60612,65495,1352,930387,726759,58083,181592,545166,1
201899,31OCT18,01APR18,31MAR19,140,Oral Surgery,17311,16028,2190,15121,14262,17044,1020,119773,87558,10229,40889,46669,1
201899,31OCT18,01APR18,31MAR19,141,Restorative Dentistry,858,823,19,839,808,857,5,57468,42530,3863,8789,33741,1
201899,31OCT18,01APR18,31MAR19,142,Paediatric Dentistry,2213,2005,53,2160,1962,2213,5,17388,12448,1744,3452,8995,1
201899,31OCT18,01APR18,31MAR19,143,Orthodontics,46,42,9,37,36,43,2,94927,73586,6425,6790,66796,1
201899,31OCT18,01APR18,31MAR19,144,Maxillo Facial Surgery,9700,8704,3006,6694,6301,9495,1470,70695,50040,6039,20262,29778,1
201899,31OCT18,01APR18,31MAR19,150,Neurosurgery,8140,6753,6839,1301,1219,6707,1931,44114,32018,2745,12070,19948,1
201899,31OCT18,01APR18,31MAR19,160,Plastic Surgery,21998,19758,6621,15377,14566,21520,3816,124566,97252,8055,29281,67883,1
201899,31OCT18,01APR18,31MAR19,161,Burns Care,509,325,401,108,100,478,296,5704,4923,376,1122,3801,1
201899,31OCT18,01APR18,31MAR19,170,Cardiothoracic Surgery,1139,964,1121,18,17,836,109,5541,4342,246,1643,2699,1
201899,31OCT18,01APR18,31MAR19,171,Paediatric Surgery,5029,3879,2791,2238,2039,4602,1424,21386,15655,1750,7126,8529,1
201899,31OCT18,01APR18,31MAR19,172,Cardiac Surgery,3019,2496,2996,23,20,2229,308,8347,6803,336,2179,4624,1
201899,31OCT18,01APR18,31MAR19,173,Thoracic Surgery,2312,1978,2217,95,73,2051,252,6668,5279,387,1652,3627,1
201899,31OCT18,01APR18,31MAR19,174,Cardiothoracic Transplantation,295,256,213,82,76,278,83,2329,1918,78,156,1762,1
201899,31OCT18,01APR18,31MAR19,180,Accident & Emergency (A&E),68887,15045,68683,204,195,67332,67056,19569,16787,1596,13384,3403,1
201899,31OCT18,01APR18,31MAR19,190,Anaesthetics,961,756,378,583,522,727,132,64228,53446,2610,18664,34782,1
201899,31OCT18,01APR18,31MAR19,191,Pain Management,17300,16606,454,16846,16190,17175,50,112658,78305,9319,22442,55863,1
201899,31OCT18,01APR18,31MAR19,192,Critical Care Medicine,4066,2187,4054,12,10,1237,1122,802,505,106,337,168,1
201899,31OCT18,01APR18,31MAR19,199,"Non-UK Provider; specialty function not known, treatment mainly surgical",188,0,188,0,0,142,75,99,0,28,0,0,1
201899,31OCT18,01APR18,31MAR19,211,Paediatric Urology,2088,1821,573,1515,1359,2064,97,10460,7224,900,2717,4507,1
201899,31OCT18,01APR18,31MAR19,212,Paediatric Transplantation Surgery,5,4,5,0,0,1,0,6,5,0,0,5,1
201899,31OCT18,01APR18,31MAR19,213,Paediatric Gastrointestinal Surgery,5,4,3,2,2,5,2,10,5,2,1,4,1
201899,31OCT18,01APR18,31MAR19,214,Paediatric Trauma and Orthopaedics,2491,2119,1614,877,790,2353,760,43380,32287,3483,13458,18829,1
201899,31OCT18,01APR18,31MAR19,215,Paediatric Ear Nose and Throat,3318,2902,1352,1966,1827,3247,304,25780,18012,2347,7508,10504,1
201899,31OCT18,01APR18,31MAR19,216,Paediatric Ophthalmology,633,579,105,528,497,628,19,57818,41582,6575,11044,30538,1
201899,31OCT18,01APR18,31MAR19,217,Paediatric Maxillo-facial Surgery,442,399,184,258,235,439,123,3411,2528,283,875,1653,1
201899,31OCT18,01APR18,31MAR19,218,Paediatric Neurosurgery,735,563,567,168,143,581,154,2868,2220,183,601,1619,1
201899,31OCT18,01APR18,31MAR19,219,Paediatric Plastic Surgery,1862,1672,945,917,852,1838,616,11663,9428,778,3361,6067,1
201899,31OCT18,01APR18,31MAR19,220,Paediatric Burns Care,263,222,242,21,17,258,206,2493,2190,157,627,1563,1
201899,31OCT18,01APR18,31MAR19,221,Paediatric Cardiac Surgery,425,348,422,3,2,205,4,207,181,11,70,111,1
201899,31OCT18,01APR18,31MAR19,222,Paediatric Thoracic Surgery,27,24,19,8,6,25,0,117,98,7,17,81,1
201899,31OCT18,01APR18,31MAR19,223,Paediatric Epilepsy,109,63,58,51,32,94,14,4571,3465,383,641,2824,1
201899,31OCT18,01APR18,31MAR19,241,Paediatric Pain Management,5,5,1,4,4,5,0,461,325,29,76,249,1
201899,31OCT18,01APR18,31MAR19,242,Paediatric Intensive Care,873,621,872,1,1,352,186,109,104,5,5,99,1
201899,31OCT18,01APR18,31MAR19,251,Paediatric Gastroenterology,2510,2193,633,1877,1780,2392,165,13783,9230,1157,2341,6889,1
201899,31OCT18,01APR18,31MAR19,252,Paediatric Endocrinology,1049,918,184,865,794,1034,20,10717,8054,944,1515,6539,1
201899,31OCT18,01APR18,31MAR19,253,Paediatric Clinical Haematology,2430,2077,632,1798,1740,2322,352,8482,6879,595,799,6080,1
201899,31OCT18,01APR18,31MAR19,254,Paediatric Audiological Medicine,41,38,5,36,33,41,0,8199,5864,896,2165,3699,1
201899,31OCT18,01APR18,31MAR19,255,Paediatric Clinical Immunology and Allergy,1193,507,102,1091,469,1177,21,10215,6985,823,2766,4219,1
201899,31OCT18,01APR18,31MAR19,256,Paediatric Infectious Diseases,135,51,75,60,32,96,25,1064,765,147,244,521,1
201899,31OCT18,01APR18,31MAR19,257,Paediatric Dermatology,370,212,28,342,205,341,12,18842,12522,1851,4272,8226,1
201899,31OCT18,01APR18,31MAR19,258,Paediatric Respiratory Medicine,1971,1356,1501,470,407,1717,408,15610,11164,1513,3017,8147,1
201899,31OCT18,01APR18,31MAR19,259,Paediatric Nephrology,943,732,280,663,581,869,82,6644,5231,410,722,4509,1
201899,31OCT18,01APR18,31MAR19,260,Paediatric Medical Oncology,3393,2784,1019,2374,2224,3311,473,7575,6386,294,420,5966,1
201899,31OCT18,01APR18,31MAR19,261,Paediatric Metabolic Disease,271,185,110,161,122,257,17,1949,1549,133,202,1347,1
201899,31OCT18,01APR18,31MAR19,262,Paediatric Rheumatology,1394,1167,77,1317,1109,1376,12,5802,4282,367,940,3342,1
201899,31OCT18,01APR18,31MAR19,263,Paediatric Diabetic Medicine,110,28,70,40,25,99,55,13880,10845,1003,441,10404,1
201899,31OCT18,01APR18,31MAR19,264,Paediatric Cystic Fibrosis,239,147,120,119,71,221,33,2040,1569,78,45,1524,1
201899,31OCT18,01APR18,31MAR19,280,Paediatric Interventional Radiology,286,284,175,111,110,55,0,226,199,10,85,114,1
201899,31OCT18,01APR18,31MAR19,290,Community Paediatrics,55,29,25,30,29,55,23,40686,30202,3302,7706,22496,1
201899,31OCT18,01APR18,31MAR19,291,Paediatric Neuro-disability,58,47,13,45,40,56,3,8230,5947,702,1405,4542,1
201899,31OCT18,01APR18,31MAR19,300,General Medicine,316822,88765,297412,19410,17129,225179,202453,136722,116407,7369,50241,66148,1
201899,31OCT18,01APR18,31MAR19,301,Gastroenterology,138532,119531,27119,111413,107019,116974,3400,257636,185066,21033,66064,119002,1
201899,31OCT18,01APR18,31MAR19,302,Endocrinology,11256,4884,8493,2763,2640,5315,2378,88169,60456,7350,15623,44833,1
